senDfa0,senDfa1,senDfa2,senDfa3,senDfa4,senDfa5,senDfa6,senDfa7,senDfa8,senDfa9,senDfa10,senDfa11,senDfa12,senDfa13,senDfa14,senDfa15,senDfa16,senDfa17,senDfa18,senDfa19,senDfa20,senDfa21,senDfa22,senDfa23,senDfa24,senDfa25,senDfa26,senDfa27,senDfa28,senDfa29,senDfa30,senDfa31,senDfa32,senDfa33,senDfa34,senDfa35,senDfa36,senDfa37,senDfa38,senDfa39,senPfd0,senPfd1,senPfd2,senPfd3,senPfd4,senPfd5,senPfd6,senPfd7,senPfd8,senPfd9,senPfd10,senPfd11,senPfd12,senPfd13,senPfd14,senPfd15,senPfd16,senPfd17,senPfd18,senPfd19,senPfd20,senPfd21,senPfd22,senPfd23,senPfd24,senPfd25,senPfd26,senPfd27,senPfd28,senPfd29,senPfd30,senPfd31,senPfd32,senPfd33,senPfd34,senPfd35,senPfd36,senPfd37,senPfd38,senPfd39,senHurst0,senHurst1,senHurst2,senHurst3,senHurst4,senHurst5,senHurst6,senHurst7,senHurst8,senHurst9,senHurst10,senHurst11,senHurst12,senHurst13,senHurst14,senHurst15,senHurst16,senHurst17,senHurst18,senHurst19,senHurst20,senHurst21,senHurst22,senHurst23,senHurst24,senHurst25,senHurst26,senHurst27,senHurst28,senHurst29,senHurst30,senHurst31,senHurst32,senHurst33,senHurst34,senHurst35,senHurst36,senHurst37,senHurst38,senHurst39,Valance,Arousal,Dominance,Liking
-0.0021333218864365592,-0.0003246133810240255,-0.0001557395703209309,0.0011143470241662722,0.0006360743784714143,-0.0015586649413865544,0.001630646602371676,0.0013803226981733516,-0.006688327537620262,-0.0076418974045513845,-0.002266119726853913,-0.00786383660368842,-0.011084854633272792,-0.004975353911702208,-0.0017893769471048976,-0.0068397599308645035,0.0015641080288801815,-0.0008701854080186758,-0.003635989025305793,-0.0006909285345248255,-0.005352283298679529,-0.004868927070294922,-0.0006231600688328278,-0.0028184977485589072,-0.0006599204203615631,-0.0005154400755246315,-0.004715830014325831,-0.0048787312224956424,0.0033933841238338322,-0.0018402289884762184,0.0015756038495227135,-0.00025664765597346135,1.0794291530729452,1.0010488070580748,1.4811988438275672,1.1860417558310012,1.8466022811895209,1.3225533782084724,1.16065056048567,1.9110120801738641,0.5598447995028709,0.5604176836783913,0.5600822165873192,0.5591432768617529,0.557952682527079,0.5587526994449785,0.5579304448741774,0.5529179435568613,0.5590970694940164,0.5606959838612293,0.5599395482422106,0.5553316158943865,0.5599395482422106,0.5556291883044924,0.5596326683477366,0.5621642925124493,0.5597267695535622,0.5575658246964109,0.5611613146715236,0.5608666125067131,0.5596561668563089,0.5587526994449785,0.5599039835112023,0.5591779777704239,0.5591086148618677,0.5560653595516996,0.5597032174334912,0.5607203021097762,0.5583106859789768,0.5560967540089038,0.5619484441745001,0.5628730200177445,0.543606724148448,0.5404201507719627,0.5419633851604124,0.5500671556723615,1.0,0.5453843212516587,0.6508673599980044,0.6391297935711014,0.2073567283216156,0.20612590209170809,0.21045560289015766,0.2212773437338164,0.2844417164377332,0.21417120837854287,0.1963185480241543,0.2287244397286463,0.16614845959656407,0.1408220891888232,0.235497148102712,0.13771111660196325,0.1362263316421778,0.1310480255811043,0.14214834241276447,0.13610696124566787,0.2530138544604511,0.24525260252426725,0.221771155743738,0.2306394881680785,0.2463838533094203,0.18511411909215136,0.22824049382003625,0.17738103186852572,0.20188351445731054,0.22391821088908986,0.10222657894785772,0.2391512929386501,0.2693208126840411,0.12447741151280098,0.18338053681891486,0.13108918825100135,1.1107075067122536,0.8900805020042006,0.9391886709009124,1.03301056109338,0.9969011715354992,0.8090735211626553,0.9700036511605696,,7.71,7.6,6.9,7.83
-0.006261638810224091,-0.006898321680699756,-0.00983395280972876,-0.008836633974992491,-0.00558273762865189,-0.005103464932608464,-0.005215294042542618,-0.007236157000730137,-0.00953948679426402,-0.0038131508407657634,-0.006777827883693202,-0.005367829587271789,-0.005916959023596016,-0.004874556048958582,-0.006186008198951164,-0.007401976961405294,-0.0075856534965010455,0.00022299433227422467,-0.0036443725924083796,-0.006362716275486162,-0.011072166236967423,-0.006310558451999394,-0.0042596598788890395,-0.005796039827204736,-0.006712771093306256,-0.0022792670864248852,-0.005172367059641032,-0.006220836509427237,-0.005794000828231354,-0.002604590471149825,-0.0073662548286590095,-0.005395788080753732,1.0439580182254498,1.0694778008026808,1.54398087451278,1.1340811878446693,1.6711329742148238,1.0605727693482672,1.0453040936681597,1.930366143784496,0.5586842838607101,0.5611120033842694,0.5612354283928123,0.5529651385856663,0.5580529511857644,0.5600822165873192,0.5587412863127803,0.5531546578498995,0.5589473709025302,0.5609155360479041,0.5607324683735967,0.557248931580044,0.5632400882265771,0.5598211575133155,0.5619737607653043,0.5632928793670103,0.5599632807534625,0.558935885611751,0.5631347719665877,0.5612477978525092,0.5582544730152386,0.5598684595443665,0.5622919625978368,0.5606716846279622,0.5605021200651105,0.5573360244752232,0.5590163724554492,0.5616838529527559,0.5592823147791786,0.5557635298193027,0.5620752329743807,0.5621515541593923,0.5461716574644108,0.5413375026307574,0.542370594309628,0.5491629027386107,1.0,0.5459093600933231,0.6605264602591198,0.638904223906775,0.1611724148742165,0.2316566303801392,0.2752987071842987,0.20431316408145955,0.2587569882135641,0.2946598377078351,0.2834525065211622,0.33374721021531395,0.19477023376088715,0.22126603027891312,0.4060665076666584,0.17388558117837288,0.19471881474576586,0.2043899699121954,0.1656781537710053,0.18025718897660506,0.3055953831816137,0.24132611001624546,0.20961975209216246,0.22142763174292632,0.20386760281523134,0.17809762475093785,0.16950484654492004,0.14305918344309512,0.2994377796441401,0.2779732471144009,0.13081802426585418,0.1796956038526981,0.38878347474448255,0.14315492124899487,0.2546985348005473,0.1525210783331374,0.8497001057564664,1.098002093218423,1.046685276417735,1.0859013854111552,,0.936994864689411,0.9375945096403441,,8.1,7.31,7.28,8.47
-0.007680992724351619,-0.011059647121209064,-0.008450057082656559,-0.0033127865988043237,-0.00834840381530638,-0.004509578643913989,-0.008339832403372684,-0.0036360783163630287,-0.008242494856379384,-0.010574944379739907,-0.009209213661094656,-0.009926026413946451,-0.0047286474470038965,-0.004953107984099461,-0.004575090878903976,-0.0038408064219490603,-0.013326123346574913,-0.009788954688790888,-0.02124875135683529,-0.01638832337105509,-0.008225934288433405,-0.005925623917295404,-0.017461662469657642,-0.0038944935766435608,-0.004798366956799926,-0.008895416880439945,-0.008672823609023713,-0.0030507727460440397,-0.009404445203712348,-0.009940627485193294,-0.007128024844007216,-0.005933144061946522,1.0031889987045186,1.0469495718274329,1.3452134026436382,1.048057057614394,1.8799447978661263,1.1139616789423359,1.1284424808691729,1.9580885731400817,0.5594920506040751,0.560829970300486,0.5603454919549824,0.5539248117974893,0.5574780790568062,0.5600941353001893,0.5590739916881546,0.5524407137248339,0.5588327097193041,0.5605746772853911,0.5615711403604263,0.5561806303840671,0.5648915392670625,0.5619610999027638,0.5616337081484211,0.5634385150332286,0.5610258962130242,0.5596209257772247,0.5629382531788154,0.5625488783926215,0.5588441567011138,0.5607811811083536,0.5621260930312078,0.5600941353001893,0.560611019551988,0.5569137606341202,0.5590163724554492,0.5606595421332559,0.56038156683102,0.5564230631587597,0.5627689288976304,0.5617466475789392,0.5451216325132254,0.5404572842301005,0.5421859890119143,0.5504905444094713,1.0,0.5452745829876142,0.6575823341410391,0.6408635696839028,0.16611286041914278,0.264642403684652,0.2330005943428253,0.2370424069312055,0.2564144845830109,0.22764087620861395,0.2661560268550392,0.2222569503390592,0.16367320117648107,0.12092703562713775,0.28604139818416435,0.17569910724399784,0.16049520162465408,0.17752423915117485,0.13660659953397195,0.12850850407880596,0.229408711247562,0.18592857613123911,0.2095369675281109,0.19667504962624704,0.18736949465597014,0.2658809984226066,0.19494749929762453,0.11955932825363776,0.18758906660876487,0.2785705599928877,0.2311460298405016,0.14386597265446485,0.3209486419530437,0.17002506083561242,0.2451803581983188,0.15976976495681108,1.0632277665693348,1.082312557675717,1.0631659243891076,1.0887687733450735,,0.5436089889800996,0.9953906019683032,,8.58,7.54,9.0,7.08
-0.01767503016417678,-0.01201299786151297,-0.012037896947091724,-0.0211743099433274,-0.01869231625632669,-0.003881745426689139,-0.013476600160372646,-0.0075049159867119795,-0.01424468621576618,-0.013097455749241486,-0.0013838203640928108,-0.00948517032572253,-0.008484455949088608,-0.005570377990375778,-0.007377010775858577,-0.0140073748306392,-0.0048456687707771505,-0.0005796268477389616,8.073178784084035e-05,-0.0029153271708015948,-0.009388003871858588,-0.008505811748983936,-0.002438412105357009,0.0021043319677857128,-0.014313179613763178,-0.007849268857457665,-0.024678855067134343,-0.01896735390527899,-0.005000540847112892,-0.016077676197398225,-0.007399652222056838,-0.0070265036513168936,1.2330359617133155,1.1391158565665007,1.7691205273921915,1.4422439502471012,1.872737653615296,1.202237872818895,0.8837702362586147,1.9630536180543936,0.5599158338878089,0.5607568151979995,0.5602614799478878,0.5581759467161379,0.5579082232721773,0.5589473709025302,0.5584234203423036,0.5515443257227084,0.5596561668563089,0.560611019551988,0.560829970300486,0.5579860691499927,0.5619737607653043,0.5580306410310043,0.5614962244367724,0.5632137259619534,0.5605746772853911,0.5590624592440468,0.5635848301102555,0.5618978725253925,0.5587298773984456,0.5601537976660808,0.5620498339818017,0.5594453196246154,0.5599989136221291,0.5552093260780263,0.5598566272654935,0.5602614799478878,0.5586501328505408,0.5590163724554492,0.561910507755948,0.5631873858539069,0.5447391096406953,0.5414975296240482,0.543967710410296,0.5494304806701062,1.0,0.5456271922821252,0.6465656622468524,0.6356662922393856,0.1548862419399591,0.19257589106845624,0.20619470865225026,0.2422445731436907,0.23256693563584754,0.2272614988420004,0.24072957006514045,0.24581371934783924,0.2044500584801905,0.14550495363126772,0.236891920915125,0.1882966592823148,0.21539882726575746,0.20666974064478089,0.18600076258974746,0.17814507905033367,0.23337607597340124,0.2820371227491311,0.2412454674531348,0.24857572698301475,0.20149473743715315,0.19561351167499905,0.25590318756253394,0.29121387924943104,0.2273168150353984,0.2148544937591832,0.15395932516678065,0.1252325950528624,0.25966211062162303,0.2047002660809402,0.20949840770239786,0.16824766210020664,1.0220736244966997,1.1171561527070009,1.0860764833561087,1.1574968112833388,0.9781416575228956,0.7354371575453544,1.0319686002716268,,4.94,6.01,6.12,8.06
-0.009452819130288984,-0.0064952743759796655,-0.006437137999337189,-0.00889002622255184,-0.00559352351530545,-0.008345654811105494,-0.004880156189598424,-0.004361913447812471,-0.0030125086065853892,-0.008143474409107128,-0.006661986839459286,-0.0052293392235531954,-0.010357889772006287,-0.0064629814817576394,-0.004579255414808563,-0.010527078622409428,-0.0066175696518129285,-0.00388858972793048,-0.006967092712803303,-0.003230221252226894,-0.003897301696422743,-0.0036213572087550727,-0.004270914531824029,-0.011246710614573758,-0.005845294221057096,-0.0026043866072192967,-0.006659520719328275,-0.0103615111741982,-0.0037635625849465866,-0.00460266703075581,-0.004121573686456979,-0.004870692555420885,1.2614794009964083,1.4038366144241752,1.290948808279853,1.2071926988984378,1.943393292341532,1.3067774433760506,0.9910821534079112,1.9448942574316843,0.5595388522490566,0.5601776947823265,0.5596209257772247,0.557753119645282,0.5564972296088545,0.5583331998986631,0.5578860176991299,0.5503256631405068,0.5587983942115891,0.5599395482422106,0.5597149912548848,0.5560967540089038,0.5628599896810927,0.5582432427144561,0.5613841872068805,0.5623816431031985,0.560034587492278,0.5585819439978201,0.5619357935765686,0.5605746772853911,0.5575878002890803,0.5585479059974761,0.5603334763072959,0.5586160195892501,0.558559247825656,0.5531071667224745,0.5561386634579747,0.5602255443110039,0.5584460167588358,0.5549662076766714,0.561910507755948,0.5627299838133609,0.5432228785754148,0.5414334131381053,0.5441780099706689,0.5492963923067543,1.0,0.5445318902159741,0.6435506223695894,0.6356662922393856,0.11365041785705822,0.11539950895038865,0.12964846831380067,0.13629580820590328,0.16239980161218234,0.1726765889581781,0.1413661616817217,0.12873756941826042,0.09708050450489797,0.11260243926408385,0.1358568193839774,0.2554403431781051,0.2377291449930107,0.2163842557869498,0.21392172756797384,0.16675096258759542,0.16670503320867294,0.1737818299846957,0.1463462349396805,0.15093255517924373,0.1372882407683569,0.14753658619712626,0.15823725679471007,0.12311477157839358,0.1388511223569997,0.11815169657743715,0.11835635589681807,0.15694356102939486,0.1796096137823347,0.13296972638288074,0.16866949446010376,0.19891192694430293,0.9963849854502159,0.999355615667926,1.0038741939246911,1.1747984728432441,,0.8312875439600436,1.0862711223156194,,6.96,3.92,7.19,6.05
-0.009433757824588263,-0.008732232647176446,-0.007953243572254418,-0.0067072408481378964,-0.016022239740646472,-0.01689904909335895,-0.007393851482866629,-0.007633691825267623,-0.00879066521573603,-0.005246078550901574,-0.006492298686836483,-0.012304718439461649,-0.011711873074940995,-0.014246465849009468,-0.014216427521465012,-0.0098731076107212,-0.006721310770638941,-0.020949884993593224,-0.009574753081833049,-0.003898599845249568,-0.006503500309068258,-0.010593639778526657,-0.0024636917828448263,-0.006284062997805914,-0.011190040278759177,-0.008804458906386736,-0.009882774791404307,-0.010942465069040778,-0.005895450336762944,-0.012135343243331143,-0.006602106967890811,-0.010325437240435515,1.1487238533798882,1.2970828580821332,1.4158079160813506,1.3537416652337493,1.8918046528861423,1.1370740131104942,1.0506622120562428,1.9824957511983017,0.5580417940882211,0.5604538425897451,0.5604056400600731,0.558378277121815,0.5563279694225608,0.5587184726990203,0.5567957034925789,0.5521910805331378,0.5566141408310162,0.5597385523327519,0.5590970694940164,0.5564548267953857,0.5623047583507759,0.5586956759330989,0.5598802963427596,0.5629121436016663,0.5594336478975512,0.5573796636804264,0.5619357935765686,0.5604297319704827,0.5587755383747958,0.5576648387637816,0.5605625726387184,0.5593637098424613,0.5579304448741774,0.55341240426601,0.558559247825656,0.5611120033842694,0.5583331998986631,0.5557014526379465,0.5611613146715236,0.561583643874667,0.5439607263074369,0.5419112539275153,0.5423573694112745,0.5491213092479299,1.0,0.5449477987187062,0.6536826662655879,0.6421846043677474,0.15359962849089198,0.15282682820470594,0.14039146532143024,0.12786491341276696,0.20325655360972245,0.18205564169464056,0.21240276359924126,0.13058591343785436,0.17977358607810798,0.17089341071661907,0.23689781969470075,0.17329986889654042,0.14147555144820326,0.1467273061363558,0.12587050728096386,0.12117910857285905,0.1817035492303254,0.1958333260459372,0.1679544717872907,0.1363550243989104,0.1570947675527182,0.1261922381137947,0.15072580020142606,0.14913678960130727,0.1694833053082167,0.15464812169956352,0.1319690622350145,0.1319916242343991,0.2085718214254409,0.17085433144412673,0.1807493507889137,0.1564555221236093,1.0716412183490616,1.1240490785885,1.051278186084848,1.1191866620596391,,0.5781290798737032,1.2131045245233736,,8.27,3.92,7.0,8.03
-0.007180807507345482,-0.004738343625011838,-0.001781924965494628,-0.004057104145277934,-0.0005098015694925803,-0.0005230956432164341,0.0002063127634542101,0.0005535043465121327,-0.00264991236633125,-0.003621001205477231,-0.00043573810754010613,-0.006385497814601129,-0.011935633468762237,-0.011900722086605687,-0.013125245837235304,-0.010143412192632494,-0.002903176944961613,-0.0017597109950407378,-0.005124916270739372,-0.0027098152052279275,-0.011043121955761992,-0.006221019713983072,-0.005680635301307948,-0.0046352381691799616,-0.0016491750219751586,-0.0004318186584730229,-0.006170106899893725,-0.005701229000644546,0.0015612514860580775,-0.005093626173449625,-0.0032520366952026297,-0.010178450622425823,1.1256758368887791,0.9639300714137601,1.4901748579719107,1.1598890123251653,1.7452536316316851,1.6517017676200725,1.2536122042186644,1.98087738492694,0.5601776947823265,0.5607081406068304,0.5606838318694474,0.5591779777704239,0.556476020865827,0.5595037443825197,0.5591201645437358,0.5508142513050439,0.5585705938248012,0.5621897848165747,0.5607446394018253,0.5546650118588098,0.5621388210003158,0.5567528860389079,0.5608421795716528,0.5628599896810927,0.5598329762532325,0.5589244045895198,0.5619610999027638,0.5610873770106433,0.5592243063167041,0.5595739999790204,0.5618978725253925,0.5596444153730299,0.5599632807534625,0.5558776664971279,0.5598566272654935,0.5611859996438072,0.5596561668563089,0.5579972060736017,0.5631347719665877,0.5636115063160713,0.5426430334838658,0.540887771672915,0.5418917287361761,0.5497259115518764,1.0,0.5447319397913232,0.6584804486166809,0.6432987792987102,0.19535127934821025,0.2286199526454581,0.24234254467394825,0.2576428454469586,0.2426919471166209,0.2446637072612876,0.26627120082587896,0.2697925564909299,0.1911079150833942,0.15959322953957392,0.2733895452145049,0.1830959013332185,0.17718519748280698,0.15135353181914266,0.1470108966009366,0.1745589989097334,0.2523876199685953,0.2740116229874693,0.13653880957508635,0.224138685154746,0.1584827450365765,0.20949692469408576,0.1509475058881342,0.1384468350284008,0.2458903438817737,0.2591462571547349,0.16577477193378926,0.15474961656956254,0.32144550223196305,0.16149164109505595,0.26115686932507376,0.12652736618010896,1.0656179758929734,1.0010523605606712,0.9342306213282686,,,1.0905688504269602,0.9847229755392506,,7.44,3.73,7.08,7.04
-0.0055489650489039,-0.0033667881585825467,-0.0026319190055940724,-1.0122985041023617e-05,0.0018634533923505374,-0.0038025521525038826,0.000391566387929886,0.001086831727791231,-0.003363388001666568,-0.005275717319444553,0.0013188907923044832,-0.002187830755442184,-0.008993840996540573,-0.011701888250417843,-0.009392684161099516,-0.004338627382883663,0.0006261503925927959,-0.0019069765743131245,-0.0013890443013852534,0.0002518883149395191,-0.00351187469104812,-0.004215676126291488,-0.0011259196286187902,-0.0040672207508350745,-0.0007786231074114521,0.003240590102579301,-0.002457114392155075,-0.0027326357290335572,0.0038385877900687774,-0.004256946722760321,-0.0007462799404501662,-0.007143901385371983,1.3465166108484667,1.1459866069059914,1.4079839751094472,1.1547881733417642,1.8142079855572424,0.9822488497164972,1.0115283762485083,1.9574598109733128,0.5584347164809865,0.5620498339818017,0.5614712924327143,0.5597149912548848,0.5595739999790204,0.5603454919549824,0.5589933548113579,0.5528519939114674,0.5588212669790985,0.5615961524067669,0.5609277789689219,0.5562752668941566,0.5652831072830874,0.5622025387756899,0.5607568151979995,0.5646975642335795,0.5606352713701257,0.5593986591087069,0.5649471807293093,0.5611736547105499,0.5573905831721763,0.5597267695535622,0.5633457595589468,0.5612477978525092,0.5605989007385364,0.557086295083807,0.5588899871040668,0.5616964017655287,0.5599870314479322,0.5548755358485599,0.5622791720833121,0.5599158338878089,0.5471589945636264,0.5406935736230304,0.5428507243857338,0.5506213566754888,1.0,0.5454650563098111,0.661685682444602,0.6418199795839259,0.18960516395766314,0.20427983257539256,0.20364375036191645,0.22274767953392668,0.2368236437403763,0.2025156857551982,0.1652618069590072,0.2481321893920936,0.19196139764328954,0.18179807190383904,0.21454409962494395,0.2220000180080215,0.1808256586931608,0.1678305225548632,0.1665192665549001,0.13701063670318414,0.23636660146399466,0.2242842812652788,0.2431204197354227,0.19239571576451345,0.19716099160152065,0.2176053726966155,0.22046925617854127,0.18584132660134972,0.2373903951955101,0.1952359657079934,0.2145503051838265,0.14858780043742773,0.21884938317132044,0.1919267292461949,0.17850308650305555,0.1726777007874511,0.9516521124685942,0.9264746907614811,0.994803797093121,1.0279946104096969,,0.8479796777277552,1.0034633183557269,,7.32,2.55,6.32,5.87
-0.003830183089582912,-0.001806418276648581,-0.0015131377533917142,0.0006418435598172918,-0.003681615362926317,-0.00481846658151689,-0.005031452970442655,-0.0010446617430131676,-0.010560056312899626,-0.015930703873997618,-0.002511964161962869,-0.006605415994819248,-0.006770394893876174,-0.005029259149477042,-0.005967111952139431,-0.008192755277708777,-1.7348458879807637e-05,-0.001980457425708845,-0.0015583095843545905,-0.0013218680478768886,-0.0040231634786291005,-0.004784869659276594,-0.005383115745962185,-0.006722089418711526,-0.006963696825224592,-0.0005272351973080293,-0.0072572438983687215,-0.010076497021105026,0.0009208287862499019,-0.003939330975344365,-0.0012612275122543687,-0.004037409965977657,1.1471009826372809,1.0007913922630831,1.3844661262524054,1.1397978185643296,1.8895713155665388,1.2137973748323418,0.7783415434433999,1.9831157257077148,0.558638757573031,0.5613469308312348,0.5611243238830914,0.5596326683477366,0.5573905831721763,0.5600108003520439,0.5576317986425356,0.5512216216944614,0.5565503157855428,0.5610627701113554,0.560189650247423,0.5545354131496436,0.5642177913124706,0.5599395482422106,0.5606595421332559,0.5635848301102555,0.560611019551988,0.5586615123223683,0.5644499104838736,0.5624458585349927,0.555680788237959,0.5598329762532325,0.5646837544710294,0.5601537976660808,0.5603214653094146,0.554140075670397,0.5564866234020639,0.560369537213426,0.5590048614900783,0.5519617647096897,0.5623559938280887,0.5612973248920973,0.5435378103784773,0.5414334131381053,0.5421597119394768,0.5504036518701144,1.0,0.5447821654620788,0.6618820058532433,0.6426759831081421,0.19204000283482167,0.2840952232388016,0.3090223946493685,0.26581559675803995,0.2823246572847119,0.2897604946393337,0.33490481350715,0.331160337380273,0.2173642764135781,0.18287629153521665,0.3291889534989571,0.1564581466427342,0.1245138422494274,0.1100563918010282,0.14842831629923722,0.142323577842723,0.257529633441175,0.29005570216548404,0.17671504392825124,0.22324962331430487,0.17197945003251058,0.2396078330914231,0.17860731634969035,0.13804329586602934,0.2830884402449959,0.35504223348682096,0.2402601645285416,0.14595062894550226,0.3606278972923169,0.16209425781012934,0.29534706589089343,0.17474798630679966,1.0149025316319682,1.0659540228133024,1.1137175874665668,1.2046750447878145,0.9993632952771412,0.7621090929489732,1.1888690708015497,,4.04,3.29,3.62,5.99
-0.005672931424224504,-0.007751299519488694,-0.006770837744750857,-0.0030390310790525906,-0.00046505061521476347,-0.002491296272962466,-0.002115540441034173,0.0011591487443893054,-0.003068261087887135,-0.006602267076111494,-0.00269900836338796,-0.004405445951450233,-0.004904283380593897,-0.005029093048290758,-0.00750112620856142,-0.008141855206761845,-0.0032738271585864656,-0.002823751620840019,-0.003394879598202457,-0.0038419858901017506,-0.005173951761571765,-0.007253326890443487,-0.00564292062304283,-0.0077729304935449765,-0.0020288106450997035,-0.0017353829196005619,-0.0037070095061603634,-0.005725252982373798,-0.001211020081264538,-0.003464151100777729,-0.0035613515993127547,-0.006488800899634666,1.2871186348403707,1.294723148289565,1.4499139780296058,1.4544957169600587,1.8264684250869525,1.2936631718878453,1.1998124734132916,1.9718019348896831,0.5586501328505408,0.5604297319704827,0.560117986476206,0.5577089475377351,0.5563279694225608,0.5584686297435397,0.557775229503069,0.5503256631405068,0.5578638281331311,0.5613221179843377,0.5593637098424613,0.5585252348423917,0.5634650670641443,0.5589703543017723,0.5586273864869098,0.5628599896810927,0.5592474966458738,0.5562226549368218,0.5623688158342,0.5595505637255395,0.5589473709025302,0.5589933548113579,0.5606716846279622,0.5591548395040242,0.5589588604648665,0.5534603765467616,0.5596444153730299,0.5607203021097762,0.5580194920113417,0.5567101282894289,0.5601657439229997,0.5576648387637816,0.5427366466249802,0.5410642999259951,0.5424699725199162,0.545849731892957,1.0,0.5452453883042677,0.6563564431414082,0.638235101002086,0.2710891901405859,0.3185867408246683,0.3510954391132069,0.28963493353458786,0.2857554025119312,0.3350880641044256,0.3404225069169231,0.4101786596924073,0.2506539971704807,0.22493942394686486,0.3735557280425684,0.1609469630691543,0.24052792688489785,0.16269391434209085,0.1540912859596943,0.2208708351458832,0.2788685809566773,0.2623092345482239,0.1766294868155809,0.2342705228227789,0.2260469090148981,0.20242426835290386,0.18936665277541087,0.1614863250154697,0.3549027302062005,0.3467603260232565,0.16129588911819756,0.1564155265653057,0.3961054493734427,0.189213932795731,0.3275238482797573,0.16391261933911608,1.052275354550351,1.0234097424805606,1.0965978171344781,1.1307376798908175,0.8425945651194297,0.8812022767850359,0.927014808602905,,1.99,4.86,2.04,7.09
